"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","FirstFlrSF","SecondFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
49,190,"RM",33,4456,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","2fmCon","2Story",4,5,1920,2008,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","4","4","4","6",0,"6",0,736,736,"GasA","Gd","Y","SBrkr",736,716,0,1452,"0","0","2","0","2","3","TA",8,"Typ","0","NoFire","NoGarage",1920,"NoGarage","0",0,"NoGarage","NoGarage","N",0,0,102,0,0,0,"NoPool","NoFence","None",0,6,"2009","New","Partial",11.6351430976945
50,20,"RL",66,7742,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,7,1966,1966,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","4","4","4","2",763,"6",0,192,955,"GasA","Ex","Y","SBrkr",955,0,0,955,"1","0","1","0","3","1","TA",6,"Typ","0","NoFire","2",1966,"3","1",386,"5","5","Y",0,0,0,0,0,0,"NoPool","3","None",0,1,"2007","WD","Normal",11.7519423654407
51,60,"RL",0,13869,"Pave","NoAlley","IR2","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,6,1997,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","3","4","1","3",182,"6",0,612,794,"GasA","Gd","Y","SBrkr",794,676,0,1470,"0","1","2","0","3","1","TA",6,"Typ","0","NoFire","2",1997,"1","2",388,"5","5","Y",0,75,0,0,0,0,"NoPool","NoFence","None",0,7,"2007","WD","Normal",12.083905011556
52,50,"RM",52,6240,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,6,1934,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","4","4","4","6",0,"6",0,816,816,"GasA","TA","Y","SBrkr",816,0,360,1176,"0","0","1","0","3","1","TA",6,"Typ","1","3","6",1985,"3","2",528,"5","5","Y",112,0,0,0,0,0,"NoPool","3","3",400,9,"2006","WD","Normal",11.6483301019764
53,90,"RM",110,8472,"Grvl","NoAlley","IR2","Bnk","AllPub","Corner","Mod","IDOTRR","RRNn","Norm","Duplex","1Story",5,5,1963,1963,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Fa","TA","CBlock","3","4","2","4",104,"3",712,0,816,"GasA","TA","N","SBrkr",816,0,0,816,"1","0","1","0","2","1","TA",5,"Typ","0","NoFire","5",1963,"3","2",516,"5","5","Y",106,0,0,0,0,0,"NoPool","NoFence","None",0,5,"2010","WD","Normal",11.6082356447746
54,20,"RL",68,50271,"Pave","NoAlley","IR1","Low","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story",9,5,1981,1987,"Gable","WdShngl","WdShing","Wd Shng","None",0,"Gd","TA","CBlock","1","4","2","3",1810,"6",0,32,1842,"GasA","Gd","Y","SBrkr",1842,0,0,1842,"2","0","0","1","0","1","Gd",5,"Typ","1","3","2",1981,"1","3",894,"5","5","Y",857,72,0,0,0,0,"NoPool","NoFence","None",0,11,"2006","WD","Normal",12.8609986132699
55,80,"RL",60,7134,"Pave","NoAlley","Reg","Bnk","AllPub","Inside","Mod","NAmes","Norm","Norm","1Fam","SLvl",5,5,1955,1955,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","4","4","4","1",384,"6",0,0,384,"GasA","TA","Y","SBrkr",1360,0,0,1360,"0","0","1","0","3","1","TA",6,"Min1","1","5","6",1962,"3","2",572,"5","5","Y",0,50,0,0,0,0,"NoPool","3","None",0,2,"2007","WD","Normal",11.7752897294377
56,20,"RL",100,10175,"Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,1964,1964,"Gable","CompShg","HdBoard","Plywood","BrkFace",272,"TA","TA","CBlock","4","4","4","2",490,"6",0,935,1425,"GasA","Gd","Y","SBrkr",1425,0,0,1425,"0","0","2","0","3","1","TA",7,"Typ","1","3","2",1964,"2","2",576,"5","5","Y",0,0,0,407,0,0,"NoPool","NoFence","None",0,7,"2008","WD","Normal",12.1034860567551
57,160,"FV",24,2645,"Pave","2","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",8,5,1999,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",456,"Gd","TA","PConc","3","4","4","3",649,"6",0,321,970,"GasA","Ex","Y","SBrkr",983,756,0,1739,"1","0","2","1","3","1","Gd",7,"Typ","0","NoFire","2",1999,"1","2",480,"5","5","Y",115,0,0,0,0,0,"NoPool","NoFence","None",0,8,"2009","WD","Abnorml",12.0581525154536
58,60,"RL",89,11645,"Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","3","4","4","6",0,"6",0,860,860,"GasA","Ex","Y","SBrkr",860,860,0,1720,"0","0","2","1","3","1","Gd",7,"Typ","0","NoFire","2",2004,"2","2",565,"5","5","Y",0,70,0,0,0,0,"NoPool","NoFence","None",0,8,"2006","WD","Normal",12.1884177102915
59,60,"RL",66,13682,"Pave","NoAlley","IR2","HLS","AllPub","CulDSac","Gtl","StoneBr","Norm","Norm","1Fam","2Story",10,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",1031,"Ex","TA","PConc","1","4","2","6",0,"6",0,1410,1410,"GasA","Ex","Y","SBrkr",1426,1519,0,2945,"0","0","3","1","3","1","Gd",10,"Typ","1","3","4",2006,"1","3",641,"5","5","Y",192,0,37,0,0,0,"NoPool","NoFence","None",0,10,"2006","New","Partial",12.9917534274931
60,20,"RL",60,7200,"Pave","NoAlley","Reg","Bnk","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,7,1972,1972,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","4","4","1","1",632,"6",0,148,780,"GasA","Ex","Y","SBrkr",780,0,0,780,"0","0","1","0","2","1","TA",4,"Typ","0","NoFire","6",1973,"3","1",352,"5","5","Y",196,0,0,0,0,0,"NoPool","3","None",0,1,"2008","WD","Normal",11.7352686961137
61,20,"RL",63,13072,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",6,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","3","4","4","1",941,"6",0,217,1158,"GasA","Ex","Y","SBrkr",1158,0,0,1158,"1","0","1","1","3","1","Gd",5,"Typ","0","NoFire","6",2006,"3","2",576,"5","5","Y",0,50,0,0,0,0,"NoPool","NoFence","None",0,5,"2006","New","Partial",11.9703503120091
62,75,"RM",60,7200,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","2.5Unf",5,7,1920,1996,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","4","1","4","6",0,"6",0,530,530,"GasA","TA","N","SBrkr",581,530,0,1111,"0","0","1","0","3","1","Fa",6,"Typ","0","NoFire","6",1935,"3","1",288,"5","5","N",0,0,144,0,0,0,"NoPool","NoFence","None",0,3,"2007","WD","Normal",11.5228757958234
63,120,"RL",44,6442,"Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",178,"Gd","TA","PConc","3","2","3","3",24,"6",0,1346,1370,"GasA","Ex","Y","SBrkr",1370,0,0,1370,"0","0","2","0","2","1","Gd",6,"Typ","1","3","2",2006,"2","2",484,"5","5","Y",120,49,0,0,0,0,"NoPool","NoFence","None",0,10,"2007","WD","Normal",12.2184951655287
64,70,"RM",50,10300,"Pave","NoAlley","IR1","Bnk","AllPub","Inside","Gtl","OldTown","RRAn","Feedr","1Fam","2Story",7,6,1921,1950,"Gable","CompShg","Stucco","Stucco","None",0,"TA","TA","BrkTil","4","4","4","6",0,"6",0,576,576,"GasA","Gd","Y","SBrkr",902,808,0,1710,"0","0","2","0","3","1","TA",9,"Typ","0","NoFire","6",1990,"3","2",480,"5","5","Y",12,11,64,0,0,0,"NoPool","1","None",0,4,"2010","WD","Normal",11.8493977015914
65,60,"RL",0,9375,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1997,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",573,"TA","TA","PConc","3","4","4","3",739,"6",0,318,1057,"GasA","Ex","Y","SBrkr",1057,977,0,2034,"1","0","2","1","3","1","Gd",8,"Typ","0","NoFire","2",1998,"2","2",645,"5","5","Y",576,36,0,0,0,0,"NoPool","1","None",0,2,"2009","WD","Normal",12.2991075114974
66,60,"RL",76,9591,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2004,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",344,"Gd","TA","PConc","1","4","1","6",0,"6",0,1143,1143,"GasA","Ex","Y","SBrkr",1143,1330,0,2473,"0","0","2","1","4","1","Gd",9,"Typ","1","3","4",2004,"2","3",852,"5","5","Y",192,151,0,0,0,0,"NoPool","NoFence","None",0,10,"2007","WD","Normal",12.6666570528594
67,20,"RL",0,19900,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","PosA","Norm","1Fam","1Story",7,5,1970,1989,"Gable","CompShg","Plywood","Plywood","BrkFace",287,"TA","TA","CBlock","3","4","2","3",912,"6",0,1035,1947,"GasA","TA","Y","SBrkr",2207,0,0,2207,"1","0","2","0","3","1","TA",7,"Min1","1","3","2",1970,"2","2",576,"5","5","Y",301,0,0,0,0,0,"NoPool","NoFence","None",0,7,"2010","WD","Normal",12.1007121298723
68,20,"RL",72,10665,"Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",167,"Gd","TA","PConc","3","4","1","3",1013,"6",0,440,1453,"GasA","Ex","Y","SBrkr",1479,0,0,1479,"1","0","2","0","3","1","Gd",7,"Typ","0","NoFire","2",2003,"2","2",558,"5","5","Y",144,29,0,0,0,0,"NoPool","NoFence","None",0,6,"2007","WD","Normal",12.3282902782544
69,30,"RM",47,4608,"Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Artery","Norm","1Fam","1Story",4,6,1945,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","4","4","4","6",0,"6",0,747,747,"GasA","TA","Y","SBrkr",747,0,0,747,"0","0","1","0","2","1","TA",4,"Typ","0","NoFire","2",1945,"3","1",220,"5","5","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,6,"2010","WD","Normal",11.289781913656
70,50,"RL",81,15593,"Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","ClearCr","Norm","Norm","1Fam","1.5Fin",7,4,1953,1953,"Gable","CompShg","BrkFace","AsbShng","None",0,"Gd","TA","CBlock","4","4","4","2",603,"6",0,701,1304,"GasW","TA","Y","SBrkr",1304,983,0,2287,"0","0","2","0","3","1","TA",7,"Typ","1","5","2",1953,"1","2",667,"5","5","Y",0,21,114,0,0,0,"NoPool","NoFence","None",0,7,"2006","WD","Normal",12.3238556811866
71,20,"RL",95,13651,"Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",7,6,1973,1973,"Gable","CompShg","Plywood","Plywood","BrkFace",1115,"TA","Gd","CBlock","3","4","2","1",1880,"6",0,343,2223,"GasA","Ex","Y","SBrkr",2223,0,0,2223,"1","0","2","0","3","1","TA",8,"Typ","2","3","2",1973,"1","2",516,"5","5","Y",300,0,0,0,0,0,"NoPool","NoFence","None",0,2,"2007","WD","Normal",12.4049235042753
72,20,"RL",69,7599,"Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","Mitchel","Norm","Norm","1Fam","1Story",4,6,1982,2006,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","4","4","4","1",565,"6",0,280,845,"GasA","TA","Y","SBrkr",845,0,0,845,"1","0","1","0","2","1","TA",4,"Typ","0","NoFire","6",1987,"3","2",360,"5","5","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,6,"2007","WD","Normal",11.7714361601217
73,60,"RL",74,10141,"Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",40,"TA","TA","PConc","3","4","4","6",0,"6",0,832,832,"GasA","Gd","Y","SBrkr",885,833,0,1718,"0","0","2","1","3","1","TA",7,"Typ","1","5","2",1998,"1","2",427,"5","5","Y",0,94,0,0,291,0,"NoPool","NoFence","None",0,12,"2009","WD","Normal",12.1281111040605
74,20,"RL",85,10200,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1954,2003,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",104,"TA","TA","CBlock","4","4","4","1",320,"2",362,404,1086,"GasA","Gd","Y","SBrkr",1086,0,0,1086,"1","0","1","0","3","1","TA",6,"Typ","0","NoFire","2",1989,"3","2",490,"5","5","Y",0,0,0,0,0,0,"NoPool","2","None",0,5,"2010","WD","Normal",11.8837991283088
75,50,"RM",60,5790,"Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",3,6,1915,1950,"Gambrel","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","CBlock","2","4","4","6",0,"6",0,840,840,"GasA","Gd","N","SBrkr",840,765,0,1605,"0","0","2","0","3","2","TA",8,"Typ","0","NoFire","6",1915,"3","1",379,"5","5","Y",0,0,202,0,0,0,"NoPool","NoFence","None",0,5,"2010","WD","Normal",11.5843154610569
76,180,"RM",21,1596,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","MeadowV","Norm","Norm","Twnhs","SLvl",4,5,1973,1973,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","3","4","2","3",462,"6",0,0,462,"GasA","TA","Y","SBrkr",526,462,0,988,"1","0","1","0","2","1","TA",5,"Typ","0","NoFire","4",1973,"3","1",297,"5","5","Y",120,101,0,0,0,0,"NoPool","2","None",0,11,"2009","WD","Normal",11.418614785499
77,20,"RL",0,8475,"Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,7,1956,1956,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","4","4","4","1",228,"6",0,724,952,"GasA","Ex","Y","FuseA",952,0,0,952,"0","0","1","0","2","1","TA",4,"Typ","0","NoFire","6",1956,"3","1",283,"5","5","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,4,"2008","WD","Normal",11.8185702377962
78,50,"RM",50,8635,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",5,5,1948,2001,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","4","4","4","2",336,"3",41,295,672,"GasA","TA","Y","SBrkr",1072,213,0,1285,"1","0","1","0","2","1","TA",6,"Min1","0","NoFire","6",1948,"3","1",240,"5","5","Y",0,0,0,0,0,0,"NoPool","3","None",0,1,"2008","WD","Normal",11.7519423654407
79,90,"RL",72,10778,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","Duplex","1Story",4,5,1968,1968,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","4","4","4","6",0,"6",0,1768,1768,"GasA","TA","N","SBrkr",1768,0,0,1768,"0","0","2","0","4","2","TA",8,"Typ","0","NoFire","NoGarage",1968,"NoGarage","0",0,"NoGarage","NoGarage","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,4,"2010","WD","Normal",11.8240798936072
80,50,"RM",60,10440,"Pave","1","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,6,1910,1981,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","4","4","4","6",0,"6",0,440,440,"GasA","Gd","Y","SBrkr",682,548,0,1230,"0","0","1","1","2","1","TA",5,"Typ","0","NoFire","6",1966,"3","2",440,"5","5","Y",74,0,128,0,0,0,"NoPool","3","None",0,5,"2009","WD","Normal",11.6082356447746
81,60,"RL",100,13000,"Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,6,1968,1968,"Gable","CompShg","VinylSd","VinylSd","BrkFace",576,"TA","Gd","CBlock","3","4","4","5",448,"6",0,448,896,"GasA","TA","Y","SBrkr",1182,960,0,2142,"0","0","2","1","4","1","Gd",8,"Typ","1","3","2",1968,"1","1",509,"5","5","Y",0,72,0,0,252,0,"NoPool","NoFence","None",0,6,"2009","WD","Normal",12.173032791452
82,120,"RM",32,4500,"Pave","NoAlley","Reg","Lvl","AllPub","FR2","Gtl","Mitchel","Norm","Norm","TwnhsE","1Story",6,5,1998,1998,"Hip","CompShg","VinylSd","VinylSd","BrkFace",443,"TA","Gd","PConc","1","2","4","3",1201,"6",0,36,1237,"GasA","Ex","Y","SBrkr",1337,0,0,1337,"1","0","2","0","2","1","TA",5,"Typ","0","NoFire","2",1998,"1","2",405,"5","5","Y",0,199,0,0,0,0,"NoPool","NoFence","None",0,3,"2006","WD","Normal",11.9414558460094
83,20,"RL",78,10206,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",468,"TA","TA","PConc","3","4","4","3",33,"6",0,1530,1563,"GasA","Ex","Y","SBrkr",1563,0,0,1563,"0","0","2","0","3","1","Gd",6,"Typ","1","3","2",2007,"2","3",758,"5","5","Y",144,99,0,0,0,0,"NoPool","NoFence","None",0,10,"2008","WD","Normal",12.4090134895269
84,20,"RL",80,8892,"Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1960,1960,"Gable","CompShg","MetalSd","MetalSd","BrkCmn",66,"TA","TA","CBlock","4","4","4","6",0,"6",0,1065,1065,"GasA","Gd","Y","SBrkr",1065,0,0,1065,"0","0","1","1","3","1","TA",6,"Typ","0","NoFire","6",1974,"3","2",461,"5","5","Y",74,0,0,0,0,0,"NoPool","NoFence","None",0,7,"2007","COD","Normal",11.7479975871497
85,80,"RL",0,8530,"Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,1995,1996,"Gable","CompShg","HdBoard","HdBoard","BrkFace",22,"TA","TA","PConc","3","4","4","6",0,"6",0,384,384,"GasA","Gd","Y","SBrkr",804,670,0,1474,"0","0","2","1","3","1","TA",7,"Typ","1","5","4",1995,"1","2",400,"5","5","Y",120,72,0,0,0,0,"NoPool","NoFence","3",700,5,"2009","WD","Normal",12.0346910287746
86,60,"RL",121,16059,"Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1991,1992,"Hip","CompShg","HdBoard","HdBoard","BrkFace",284,"Gd","TA","CBlock","3","4","4","6",0,"6",0,1288,1288,"GasA","Ex","Y","SBrkr",1301,1116,0,2417,"0","0","2","1","4","1","Gd",9,"Typ","1","5","2",1991,"3","2",462,"5","5","Y",127,82,0,0,0,0,"NoPool","NoFence","None",0,4,"2006","WD","Normal",12.4684369099977
87,60,"RL",122,11911,"Pave","NoAlley","IR2","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","3","4","1","6",0,"6",0,684,684,"GasA","Ex","Y","SBrkr",684,876,0,1560,"0","0","2","1","3","1","Gd",6,"Typ","1","3","4",2005,"1","2",400,"5","5","Y",100,38,0,0,0,0,"NoPool","NoFence","None",0,3,"2009","WD","Normal",12.0668105781967
88,160,"FV",40,3951,"Pave","2","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","Stone",76,"Gd","TA","PConc","3","4","1","6",0,"6",0,612,612,"GasA","Ex","Y","SBrkr",612,612,0,1224,"0","0","2","1","2","1","Gd",4,"Typ","0","NoFire","6",2009,"2","2",528,"5","5","Y",0,234,0,0,0,0,"NoPool","NoFence","None",0,6,"2009","New","Partial",12.0106658491876
89,50,"C (all)",105,8470,"Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","IDOTRR","Feedr","Feedr","1Fam","1.5Fin",3,2,1915,1982,"Hip","CompShg","Plywood","Plywood","None",0,"Fa","Fa","CBlock","4","1","4","6",0,"6",0,1013,1013,"GasA","TA","N","SBrkr",1013,0,513,1526,"0","0","1","0","2","1","Fa",6,"Typ","0","NoFire","NoGarage",1915,"NoGarage","0",0,"NoGarage","NoGarage","N",0,0,156,0,0,0,"NoPool","3","None",0,10,"2009","ConLD","Abnorml",11.3504065354725
90,20,"RL",60,8070,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",4,5,1994,1995,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","3","4","4","3",588,"6",0,402,990,"GasA","Ex","Y","SBrkr",990,0,0,990,"1","0","1","0","3","1","TA",5,"Typ","0","NoFire","NoGarage",1994,"NoGarage","0",0,"NoGarage","NoGarage","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,8,"2007","WD","Normal",11.7248058240057
91,20,"RL",60,7200,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1950,1950,"Gable","CompShg","BrkFace","Wd Sdng","None",0,"TA","TA","Slab","NoBsmt","NoBsmt","NoBsmt","NoBsmt",0,"NoBsmt",0,0,0,"GasA","TA","Y","FuseA",1040,0,0,1040,"0","0","1","0","2","1","TA",4,"Typ","0","NoFire","6",1950,"3","2",420,"5","5","Y",0,29,0,0,0,0,"NoPool","NoFence","None",0,7,"2006","WD","Normal",11.6073261403917
92,20,"RL",85,8500,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,3,1961,1961,"Hip","CompShg","HdBoard","HdBoard","BrkCmn",203,"TA","TA","CBlock","4","4","4","5",600,"6",0,635,1235,"GasA","TA","Y","SBrkr",1235,0,0,1235,"0","0","1","0","2","1","TA",6,"Typ","0","NoFire","2",1961,"3","2",480,"5","5","Y",0,0,0,0,0,0,"NoPool","2","None",0,12,"2006","WD","Abnorml",11.4988265405907
93,30,"RL",80,13360,"Pave","1","IR1","HLS","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1Story",5,7,1921,2006,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Gd","BrkTil","3","4","4","1",713,"6",0,163,876,"GasA","Ex","Y","SBrkr",964,0,0,964,"1","0","1","0","2","1","TA",5,"Typ","0","NoFire","6",1921,"3","2",432,"5","5","Y",0,0,44,0,0,0,"NoPool","NoFence","None",0,8,"2009","WD","Normal",12.0045682693194
94,190,"C (all)",60,7200,"Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","2fmCon","2.5Unf",6,6,1910,1998,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","4","1","3","5",1046,"6",0,168,1214,"GasW","Ex","N","SBrkr",1260,1031,0,2291,"0","1","2","0","4","2","TA",9,"Typ","1","3","6",1900,"3","2",506,"5","5","Y",0,0,0,0,99,0,"NoPool","NoFence","None",0,11,"2007","WD","Normal",11.8048485316793
95,60,"RL",69,9337,"Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,5,1997,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","PConc","3","4","4","3",648,"6",0,176,824,"GasA","Ex","Y","SBrkr",905,881,0,1786,"1","0","2","1","3","1","Gd",7,"Typ","0","NoFire","2",1997,"2","2",684,"5","5","Y",0,162,0,0,0,0,"NoPool","NoFence","None",0,5,"2007","WD","Normal",12.2295450017153
96,60,"RL",0,9765,"Pave","NoAlley","IR2","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,8,1993,1993,"Gable","CompShg","VinylSd","VinylSd","BrkFace",68,"Ex","Gd","PConc","3","2","4","1",310,"6",0,370,680,"GasA","Gd","Y","SBrkr",680,790,0,1470,"0","0","2","1","3","1","TA",6,"Typ","1","5","4",1993,"1","2",420,"5","5","Y",232,63,0,0,0,0,"NoPool","NoFence","3",480,4,"2009","WD","Normal",12.1281111040605
97,20,"RL",78,10264,"Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",183,"Gd","TA","PConc","3","4","1","1",1162,"6",0,426,1588,"GasA","Ex","Y","SBrkr",1588,0,0,1588,"0","0","2","0","3","1","Gd",6,"Typ","0","NoFire","2",1999,"2","2",472,"5","5","Y",158,29,0,0,0,0,"NoPool","NoFence","None",0,8,"2006","WD","Normal",12.273731294004
98,20,"RL",73,10921,"Pave","NoAlley","Reg","HLS","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,1965,1965,"Hip","CompShg","HdBoard","HdBoard","BrkFace",48,"TA","TA","CBlock","4","4","4","5",520,"6",0,440,960,"GasA","TA","Y","FuseF",960,0,0,960,"1","0","1","0","3","1","TA",6,"Typ","0","NoFire","2",1965,"1","1",432,"5","5","P",120,0,0,0,0,0,"NoPool","NoFence","None",0,5,"2007","WD","Normal",11.4589971229447
